""	"BRU.00001"	"BRU.00002"	"BRU.00003"	"BRU.00004"	"BRU.00005"	"BRU.00006"	"BRU.00007"	"BRU.00008"	"BRU.00009"	"BRU.00010"	"BRU.00011"	"BRU.00012"	"BRU.03709"	"BRU.03713"	"BRU.03722"	"BRU.03733"	"BRU.03746"	"BRU.03762"	"BRU.03775"	"BRU.03780"	"BRU.03787"	"BRU.03792"	"BRU.03804"	"BRU.03813"	"BRU.03815"	"BRU.03819"	"BRU.03822"	"BRU.03824"	"BRU.03839"	"BRU.03853"	"BRU.03856"	"BRU.03860"	"BRU.03861"	"BRU.03867"	"BRU.03871"	"BRU.03878"	"BRU.03881"	"BRU.03886"	"BRU.03895"	"BRU.03899"	"BRU.03904"	"BRU.03907"	"BRU.03916"	"BRU.03932"	"BRU.03936"	"BRU.03937"	"BRU.04003"	"BRU.04004"	"BRU.04006"	"BRU.04008"	"BRU.04013"	"BRU.04034"	"BRU.04035"	"BRU.04036"	"BRU.04044"	"BRU.04045"	"BRU.04049"	"BRU.04050"	"BRU.04056"	"BRU.04057"	"BRU.04058"	"BRU.04061"	"BRU.04064"	"BRU.04065"	"BRU.04071"	"BRU.04075"	"BRU.04077"	"BRU.04079"	"BRU.04082"	"BRU.04088"	"BRU.04090"	"BRU.04092"	"BRU.04093"	"BRU.04095"	"BRU.04098"	"BRU.04102"	"BRU.04113"	"BRU.04114"	"BRU.04119"	"BRU.04121"	"BRU.04133"	"BRU.04137"	"BRU.04146"	"BRU.04150"	"BRU.04151"	"BRU.04153"	"BRU.04341"	"BRU.04348"	"BRU.04351"	"BRU.04353"	"BRU.04357"	"BRU.04364"	"BRU.04372"	"BRU.04377"	"BRU.04381"	"BRU.05218"	"BRU.05228"	"BRU.05229"	"BRU.05231"	"BRU.05232"	"BRU.05235"	"BRU.05236"	"BRU.05237"	"BRU.05241"	"BRU.05243"	"BRU.05246"	"BRU.05249"	"BRU.05251"	"BRU.05256"	"BRU.05258"	"BRU.05264"	"BRU.05270"	"BRU.05271"	"BRU.05272"	"BRU.05327"	"BRU.05336"	"BRU.05341"	"BRU.05343"	"BRU.05344"	"BRU.05349"	"BRU.05352"	"BRU.05355"	"BRU.05361"	"BRU.05364"	"BRU.05377"	"BRU.05379"	"BRU.05382"	"BRU.1000"	"BRU.1006"	"BRU.1017"	"BRU.1018"	"BRU.1022"	"BRU.1028"	"BRU.1031"	"BRU.1032"	"BRU.1036"	"BRU.1037"	"BRU.1039"	"BRU.1040"	"BRU.1042"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"Mock.DNA"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"PRO.1019"	"PRO.1031"	"PRO.1035"	"PRO.1037"	"PRO.1038"	"PRO.1040"	"PRO.1041"	"PRO.1042"	"PRO.1044"	"PRO.1047"	"PRO.1049"	"PRO.1050"	"PRO.1053"	"PRO.1054"	"PRO.1055"	"PRO.1056"	"PRO.1057"	"PRO.1059"	"PRO.1061"	"PRO.1067"	"PRO.1068"	"PRO.1069"	"PRO.1070"	"PRO.1071"	"PRO.1073"	"PRO.1075"	"PRO.1077"	"PRO.1079"	"PRO.1080"	"PRO.1081"	"PRO.1082"	"PRO.1084"	"PRO.1085"	"PRO.1088"	"PRO.1091"	"PRO.1099"	"PRO.112"	"PRO.1125"	"PRO.1127"	"PRO.1134"	"PRO.1264"	"PRO.1265"	"PRO.1280"	"PRO.1282"	"PRO.1284"	"PRO.1286"	"PRO.1287"	"PRO.1289"	"PRO.1290"	"PRO.1291"	"PRO.1292"	"PRO.1295"	"PRO.1296"	"PRO.1299"	"PRO.1300"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"
"Enterococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494874513962531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224691358024691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013136288998358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lactobacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127253446447508	0	0	0	0	0	0	0	0	0	0	0	0	0.182926829268293	0	0	0	0	0	0	0.102321582115219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0431697220579539	0	0	0	0	0	0	0	0	0	0.0148906468124709	0	0	0	0	0	0	0.00984682713347921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139275766016713	0	0.0272727272727273	0	0.0276854928017719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620756547041707	0	0	0	0	0	0	0	0	0.0993150684931507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0.226591760299625	0.220281690140845	0.0843471208434712	0	0.682389937106918	0	0	0	0	0	0.238747553816047	0	0	0.267791249341065	0.134036144578313	0	0.42299794661191	0	0	0	0.213622291021672	0.110460577673692	0	0	0	0.837362637362637	0.24468085106383	0	0.447990543735225	0	0.117354196301565	0.768500948766603	0.174746335963923	0.275839793281654	0	0.100523560209424	0.223657375934738	0	0	0	0	0	0.0930383864671438	0.127586206896552	0	0.116109422492401	0.199412258606213	0.327007299270073	0.229018492176387	0.0417009602194787	0.0805860805860806	0	0.163934426229508	0	0.407643312101911	0.135770234986945	0.581829495955196	0.696116504854369	0.183406113537118	0	0	0.880281690140845	0.0702179176755448	0.243724696356275	0	0.495864513588027	0.135790947270182	0.179540709812109	0	0.493790656416322	0.0200358851674641	0.473010064043916	0.288364249578415	0.125583203732504	0.427714129841789	0.280838815789474	0	0	0.116953762466002	0	0	0	0.15015015015015	0.507202881152461	0.170542635658915	0.368493781667434	0.299234135667396	0.440953412784399	0.150076569678407	0	0	0.96969696969697	0.555555555555556	0.296875	0.117220543806647	0	0.107800175284838	0	0	0	0.0513950073421439	0.110169491525424	0.1156271899089	0.155760368663594	0	0	0.747058823529412	0	0.335106382978723	0	0	0	0	0	0	0.0682641729982466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151648351648352	0.866310160427808	0	0	0	0.0424328147100424	0	0	0.611042944785276	0	0	0	0.465158371040724	0.162510748065348	0	0.0199445022545959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104895104895105	0.347763347763348	0	0	0	0	0	0.236986301369863	0.579299488390397	0	0	0	0	0.0322952710495963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620756547041707	0	0	0.66890756302521	0	0.201550387596899	0	0	0	0	0	0	0	0	0.0715819613457409	0.152941176470588	0	0.0434432823813355	0	0	0	0.17439293598234	0	0	0	0	0	0	0	0.135315985130112	0	0	0.0307692307692308	0	0
"Anaerococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00957746478873239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137450199203187	0	0.018754688672168	0	0	0	0	0	0	0.0283687943262411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561357702349869	0	0	0	0	0	0	0	0.0153846153846154	0	0	0.00326644890340644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480192076830732	0.0766073871409029	0	0	0	0	0	0	0	0	0	0	0	0.0227870289219982	0	0.0221827861579414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160140268848627	0	0	0	0	0	0	0.104956268221574	0	0	0	0	0	0.00837988826815642	0	0	0	0	0.152173913043478	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253890253890254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0507308684436801	0	0.000867152271938953	0	0	0	0	0	0.0388615216201423	0	0.0106382978723404	0	0	0	0.0584958217270195	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189320388349515	0.32258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434044616876819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126436781609195	0	0	0	0	0	0	0	0	0	0	0	0.0155440414507772	0	0	0
"Finegoldia"	0	0	0	0.149700598802395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388829975256274	0	0	0.141791044776119	0	0	0.0506329113924051	0	0	0	0	0	0	0	0	0.0174459176552687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00484261501210654	0	0	0	0	0	0	0	0	0	0.0564924114671164	0	0	0	0	0	0	0	0	0	0.012012012012012	0.00360144057623049	0.0528955768353853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372340425531915	0	0.142719382835101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548696844993141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450919181408255	0	0	0	0	0	0.0227148330596606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257177033492823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00804597701149425	0	0	0	0	0	0	0	0	0	0	0	0.0233160621761658	0	0	0
"Peptoniphilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018018018018018	0	0	0.00424178154825027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497866287339972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233009708737864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295109612141653	0	0	0	0	0	0.0104261106074343	0	0	0	0.0435435435435435	0.0684273709483793	0.0401276789785682	0	0	0	0	0	0	0	0	0	0	0.0530434782608696	0	0	0	0	0	0	0.142256482130343	0.00737327188940092	0	0	0	0	0	0.129783693843594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152905198776758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206362854686157	0	0.00450919181408255	0	0	0	0	0	0.0147783251231527	0	0	0	0	0	0	0	0	0	0	0.0316742081447964	0	0	0	0	0.0645161290322581	0	0	0.00275482093663912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412221144519884	0	0	0	0	0	0	0	0	0	0.00407830342577488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"WAL_1855D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0496083550913838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455996352029184	0	0	0	0	0	0	0	0	0	0	0	0.0499561787905346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665380906460945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206622516556291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clostridium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00741608118657299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Blautia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145979703356753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0866141732283465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446030330062444	0	0	0	0	0	0	0	0.0166015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232621784345922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323232323232323	0	0	0	0	0	0	0	0
"Catonella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227088402270884	0	0.0125786163522013	0.251599147121535	0.0990990990990991	0.473958333333333	0.0511425462459195	0	0.0287018917155903	0	0	0.0416447021613073	0.00677710843373494	0.221518987341772	0	0.306772908366534	0	0	0.0356037151702786	0	0	0	0.0286113049546406	0.0241758241758242	0	0	0.0969267139479905	0	0	0.0227703984819734	0	0.0251937984496124	0	0.0575916230366492	0	0	0	0.0526315789473684	0	0	0.0328562134027326	0	0	0	0.0680100755667506	0	0.0455192034139403	0	0.352869352869353	0.105882352941176	0.0273224043715847	0.25609756097561	0.089171974522293	0	0.015556938394524	0	0	0	0.0336538461538462	0	0.00544794188861985	0	0	0	0.0223985067662156	0	0	0	0	0	0	0.0587091757387247	0	0	0.0586756077116513	0	0.0172257479601088	0	0.235294117647059	0	0.160660660660661	0	0	0	0	0.00650054171180932	0.0183767228177642	0.0222905457340507	0	0	0.10594315245478	0.100961538461538	0.0948640483383686	0	0.256792287467134	0	0.0967169476486247	0	0.0176211453744493	0.013653483992467	0.0581639803784163	0	0.0705882352941176	0	0.179411764705882	0	0.0611702127659574	0.10648918469218	0	0	0	0.361111111111111	0.187613843351548	0.192752776154296	0.115671641791045	0.0902140672782875	0.0731707317073171	0.606299212598425	0	0.0371287128712871	0	0	0	0	0	0.185258964143426	0	0	0.0025062656641604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504587155963303	0.268131868131868	0.0267379679144385	0.140740740740741	0.0103806228373702	0	0.0205091937765205	0.131474103585657	0.0600169061707523	0.0417177914110429	0.102439024390244	0.14247311827957	0	0	0.0636285468615649	0.0203252032520325	0	0.116991643454039	0.0632911392405063	0.217391304347826	0	0	0	0.0419790104947526	0	0.0192878338278932	0.0192678227360308	0	0	0.223863636363636	0.1	0.0598591549295775	0	0	0	0	0.060702875399361	0.0191570881226054	0.0614439324116743	0.222748815165877	0.0643835616438356	0	0.0339805825242718	0.0184331797235023	0	0	0.0472895040369089	0.142857142857143	0.197247706422018	0.0772357723577236	0	0	0	0	0.150516795865633	0	0	0.107142857142857	0	0.0453333333333333	0	0.0121495327102804	0	0.361256544502618	0.176969696969697	0.129901960784314	0	0.0336134453781513	0	0	0.343612334801762	0	0.0954063604240283	0.0776119402985075	0	0	0.458823529411765	0	0.767857142857143	0	0.607476635514019	0.0810810810810811	0.125	0	0.0106035889070147	0	0	0.423236514522822	0.0486757337151038	0	0.317180616740088	0.0595333869670153	0.0383211678832117	0.0264367816091954	0.0680970149253731	0.0143487858719647	0.0381315538608198	0.0369088811995386	0.0517241379310345	0	0	0	0	0	0	0	0	0	0
"Oribacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388732394366197	0	0.382716049382716	0	0	0.238738738738739	0.0399305555555556	0.613710554951034	0	0	0.245901639344262	0	0.014760147601476	0.0120481927710843	0.354430379746835	0	0	0	0	0.0417956656346749	0	0.567073170731707	0	0.049546406140963	0.120879120879121	0	0.166959578207381	0	0	0.0113798008534851	0	0.421645997745209	0	0	0.10261780104712	0	0	0.0216836734693878	0	0	0	0.0256994144437215	0.589655172413793	0.413461538461538	0	0.0230898404701931	0	0.692745376955903	0	0.0427350427350427	0	0	0	0.354564755838641	0	0.0105787181082763	0	0	0	0	0	0	0.0364372469635627	0	0	0.0144657022865142	0	0	0	0	0	0	0.0867029548989113	0	0.0180921052631579	0	0	0.014505893019039	0	0	0.235772357723577	0.0495495495495495	0.0240096038415366	0	0	0	0.090465872156013	0.0122511485451761	0	0.763157894736842	0	0.20671834625323	0	0.0302114803625378	0	0.0201577563540754	0.0872020075282309	0.195208518189885	0.0563380281690141	0.102790014684288	0.0357815442561205	0	0	0	0.0367847411444142	0	0	0	0	0	0.123595505617978	0	0.409722222222222	0.14936247723133	0.208883693746347	0.242537313432836	0.0397553516819572	0.0627177700348432	0.102362204724409	0.763440860215054	0.0965346534653465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116279069767442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298165137614679	0.149450549450549	0	0	0	0.0311059907834101	0.0141442715700141	0.097609561752988	0.174133558748943	0.0429447852760736	0.265853658536585	0.139784946236559	0	0	0	0	0	0.763231197771588	0.129113924050633	0.195652173913043	0	0	0	0.205397301349325	0.287234042553192	0.111275964391691	0	0	0	0.101136363636364	0	0.665492957746479	0	0	0.0822510822510823	0.0491803278688525	0.26517571884984	0.352490421455939	0.509984639016897	0.606635071090047	0.026027397260274	0.0165289256198347	0	0	0.258823529411765	0.540469973890339	0.04959630911188	0	0.220183486238532	0.289972899728997	0.957317073170732	0	0.0436363636363636	0	0	0	0.155015197568389	0.241071428571429	0	0	0	0.642056074766355	0.620408163265306	0	0.197575757575758	0.676470588235294	0.282051282051282	0.0297937356760886	0	0	0.312775330396476	0	0.362190812720848	0.0507462686567164	0	0	0	0.280672268907563	0	0.325581395348837	0	0.239864864864865	0.210416666666667	0	0.0978792822185971	0	0	0.433609958506224	0	0.173109243697479	0.118942731277533	0.0917135961383749	0.178832116788321	0.0839080459770115	0.0503731343283582	0.10485651214128	0	0.0472895040369089	0.159003831417625	0	0	0	0	0	0	0	0	0	0
"Peptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225459590704128	0	0	0	0	0	0	0	0	0	0	0	0	0.0488636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oscillospira"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055496641922941	0	0	0	0	0	0	0	0	0	0	0	0.00351288056206089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00975800156128025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
