"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"c2b2744261b47beac24bd346f56f07c0","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"0b895faa4797881797ee3531aa110a4f","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","agalactiae"
"03ea49ad81440286f3ddb285b017de95","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus"
"1dd61a7d4ae7f1a1eea4c91a68f98c14","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus"
"7231e8b987d858ec70d33ea5832b3681","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus"
"df369ccc6a47d8415233720d21815032","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","anginosus"
"ce7df24d977a6c4d2a6a088990de697a","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"2e4530b5ce6cdbbda9d793e125022b8e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"92bad12f6583155cd220fc161811a62c","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"2e60a2b63ef994fe9a9f8de5efe538c2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"a6487105ebc335e40f8c051c79d155b6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"cb594f22668b7c15b70224e0e0b0990b","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"78e14178d228d105e21d13c68f47afe5","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"6cc14da1c4b8c71c910fe87e8ebab5da","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"472434e109119959ab324f1d5cdcf6a2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"b25c7841ee759f3742418239f308ffd3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"9ce8003869d48ca9e25c40a9792bc563","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"f6210c3fb4f8751ae57d9113df947710","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"70fb949bff5afa1507a61597f52f5d8e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"d3d16f870dfadf956370c3aba43e4098","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"64aacc770da6fb377ff3f19b4c72c5fa","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"0a1db36ce6456f4ddf71221b4ce69372","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"97214637bd3f18ff4e53b99b4a771358","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"882c8043617aa3844e1e1743c7e6bc81","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA
"4bf54a44bb85f2739e3520ace97b4eae","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"91c1fe3593f6b6f2f065f364aede6bda","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"0d16e4a21f8651ac2f2e3318c8bef6e5","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA
"9f8b16f780589d38ccbb4a92b6cc258b","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"ef2e0f6aa32b8826d130885e2305d4c1","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"0f749f198f5e6f0370526def476f1203","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"64c59cb5c58ec9cd278831691106d972","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA
"69bd497b811e1329f1ba4573e73c1ff1","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA
"fdb77967f908752412f454de1ff74bbf","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Alloiococcus",NA
"b88d43d352c3129a3a229e93367df837","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","zeae"
"3e3551fdb1d0737d832da4e7f882e3ed","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"6658f31f4b3defccbc037636b27672e0","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners"
"a8232b9e5fc8ad81ceda57fce3f52622","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"c33507209d9aff8135ca7367f77a152f","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"21b967d1d8b72e89b56e14a01ab7c124","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae",NA,NA
"c2d41dc0a7b8eaedcf4697512aee4427","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"784ed010a6f767dcb57e26121152233f","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"46aeade852c15f637bff57aa853bda81","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"e982c5a91497a8f7e38f2b0cab7cff2d","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","pettenkoferi"
"bd26e587c8c3253992702439272f462a","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"74453adf1ebb5a4b41bd078f450a92bd","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","halodurans"
