"","FL.CON1062.BAL.FlushControl","FL.CON1063.BAL.FlushControl","FL.CON1064.BAL.FlushControl","FL.CON1065.BAL.FlushControl","FL.CON1066.BAL.FlushControl","FL.CON1067.BAL.FlushControl","FL.CON1068.BAL.FlushControl","FL.CON1069.BAL.FlushControl","FL.CON1070.BAL.FlushControl","FL.CON1071.BAL.FlushControl","FL.CON1072.BAL.FlushControl","FL.CON1073.BAL.FlushControl","FL.CON1074.BAL.FlushControl","FL.CON1076.BAL.FlushControl","FL.POST.01.004.BAL.FlushControl","FL.POST.01.005.BAL.FlushControl","FL.POST.01.006.BAL.FlushControl","FL.POST.01.007.BAL.FlushControl","FL.POST.01.010.BAL.FlushControl","FL.POST.01.011.BAL.FlushControl","FL.POST.01.013.BAL.FlushControl","FL.POST.02.002.BAL.FlushControl","FL.POST.02.003.BAL.FlushControl","FL.POST.02.004.BAL.FlushControl","FL.POST.02.005.BAL.FlushControl","FL.POST.02.006.BAL.FlushControl","FL.POST.02.007.BAL.FlushControl","FL.POST.02.008.BAL.FlushControl","FL.POST.02.009.BAL.FlushControl","FL.POST.02.010.BAL.FlushControl","FL.POST.02.011.BAL.FlushControl","FL.POST.02.012.BAL.FlushControl","FL.POST.02.013.BAL.FlushControl","FL.POST.03.002.BAL.FlushControl","ILDCON1062.BAL","ILDCON1063.BAL","ILDCON1064.BAL","ILDCON1065.BAL","ILDCON1066.BAL","ILDCON1067.BAL","ILDCON1068.BAL","ILDCON1070.BAL","ILDCON1071.BAL","ILDCON1072.BAL","ILDCON1073.BAL","ILDCON1074.BAL","ILDCON1076.BAL","NEG.OR.01.002.Water.OralControl","NEG.OR.01.004.Water.OralControl","NEG.OR.01.005.Water.OralControl","NEG.OR.01.006.Water.OralControl","NEG.OR.01.007.Water.OralControl","NEG.OR.01.010.Water.OralControl","NEG.OR.01.011.Water.OralControl","NEG.OR.01.013.Water.OralControl","NEG.OR.03.001.Water.OralControl","NEG.OR.CON1062.Water.OralControl","NEG.OR.CON1063.Water.OralControl","NEG.OR.CON1067.Water.OralControl","NEG.OR.CON1068.Water.OralControl","NEG.OR.CON1069.Water.OralControl","NEG.OR.CON1070.Water.OralControl","NEG.OR.CON1071.Water.OralControl","NEG.OR.CON1072.Water.OralControl","NEG.OR.CON1073.Water.OralControl","NEG.OR.CON1074.Water.OralControl","NEG.OR.CON1075.Water.OralControl","NEG.OR.CON1076.Water.OralControl","OR.CON1062.OralRinse","OR.CON1063.OralRinse","OR.CON1064a.OralRinse","OR.CON1065.OralRinse","OR.CON1066.OralRinse","OR.CON1067.OralRinse","OR.CON1068.OralRinse","OR.CON1069.OralRinse","OR.CON1069a.OralRinse","OR.CON1070.OralRinse","OR.CON1071.OralRinse","OR.CON1072.OralRinse","OR.CON1073.OralRinse","OR.CON1074.OralRinse","OR.CON1075.OralRinse","OR.CON1076.OralRinse","OR.POST.01.002.OralRinse","OR.POST.01.004.OralRinse","OR.POST.01.005.OralRinse","OR.POST.01.006.OralRinse","OR.POST.01.007.OralRinse","OR.POST.01.010.OralRinse","OR.POST.01.011.OralRinse","OR.POST.01.013.OralRinse","OR.POST.02.001.OralRinse","OR.POST.02.002.OralRinse","OR.POST.02.003.OralRinse","OR.POST.02.004.OralRinse","OR.POST.02.005.OralRinse","OR.POST.02.006.OralRinse","OR.POST.02.007.OralRinse","OR.POST.02.008.OralRinse","OR.POST.02.009.OralRinse","OR.POST.02.010.OralRinse","OR.POST.02.011.OralRinse","OR.POST.02.012.OralRinse","OR.POST.02.013.OralRinse","OR.POST.03.001.OralRinse","OR.POST.03.002.OralRinse","POST.01.001.BAL","POST.01.003a.BAL","POST.01.004a.BAL","POST.01.005.BAL","POST.01.006.BAL","POST.01.007b.BAL","POST.01.009.BAL","POST.01.010.BAL","POST.01.011.BAL","POST.01.013a.BAL","POST.02.001.BAL","POST.02.002.BAL","POST.02.003.BAL","POST.02.004.BAL","POST.02.005.BAL","POST.02.006.BAL","POST.02.007.BAL","POST.02.008.BAL","POST.02.009.BAL","POST.02.010.BAL","POST.02.011.BAL","POST.02.012.BAL","POST.02.013.BAL","POST.03.001.BAL","POST.03.002.BAL","POST.04.001.BAL","POST.04.002.BAL","POST.04.003.BAL","POST.04.004.BAL","POST.04.005.BAL","RC1.ReagentControl","RC10.ReagentControl","RC2.ReagentControl","RC3.ReagentControl","RC4.ReagentControl","RC5.ReagentControl","RC6.ReagentControl","RC7.ReagentControl","RC8.ReagentControl","RC9.ReagentControl"
"3abf6e1d817f9a9545101492a4d6e376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142101178296761,0.000230699513883167,0.00354710344724801,0.00396733127942801,0.00119347566635725,0.000844594594594595,0.00670241286863271,0.00419343207040692,0.000188542031405716,0,0.00125179233903089,0.0113960600727844,0,0,0,0,0,0.00055909169103733,0,0,0,0,0,0,0,0,0,0,0.00369321909975441,0.00357688204656222,0,0,0,0,0.00167231679496851,0.000241065040903294,0.00329725204517749,0.00404199145084234,0.00506305351266592,0.00137153849807628,0.000285911081653606,0.00177807320011632,0.00114126396899439,0.00207261063691485,0.00041760038583923,0.000271932952924394,0.000782716674219196,0.00384165692333389,0.0046649099067018,0,0.00103972562045964,0.000768560335948023,0.000353855200370507,0.00155447736586745,0.000250322638066842,0,0.000899701299168676,0.000191104864813215,0,0.0107265011711438,0.00387277302251847,0,0,0.000208915995552111,0,0.00231063537099132,0.000127586697614619,0,0.000368759182967935,0.00246790061697515,0.00209943062909837,0.0027842560367407,0.00266809312884476,0,0,0.000843063693462041,0.00531263297700868,0.00460784505144776,0,0,0,0,0.000275107615626113,0,0.0208465047929874,0.0053346716481719,0,0,0.000859573499854631,0,0.00508193754089916,0.000641215349708987,0,0.00170168688961231,0.00287419506832103,0.0069801090741418,0,0.0128402529557327,0.00319631863690069,0.00274895022886902,0.00528902133370172,0.000593031875463306,0,0,0,0,0,0,0,0.000603257590991353,0,0,0
"57235c6bd52aed98be2d9a58824ad5f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033302758766669,0,0.00038749869591785,0,0.000353622419661407,0,0.00189629242136925,0.000454065892973998,0.000148140167533062,0.000282214821922447,0.00125179233903089,0.00102513284013053,0.00573701643449183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219343469376277,0.00276110193067961,0,0,0.000564365934872171,0,0.00469884664673217,0,0.000440612745458017,0,0.00279931093884582,0,0.00105267261881555,0,0,0.000191809724753045,0.00014116069380481,4.01212553495007e-05,0.000388415793221556,0.000342010864810264,0,0.00112889751868325,0.000850684598557887,0.00128357499405752,0.000197742611971754,8.47896745018607e-05,0.000750967914200525,0,0.00180968489889928,0.00039017243232698,5.50345617047506e-05,0.00074972803982869,0,0,0,0.000532398827374735,0.000844717972168766,0.00175715759607944,0,0.000174131654413965,9.79516579758578e-05,0.00397532099383025,0.00138190370522931,0.000789350938251229,0,0,0.0111809739285996,0.00168612738692408,0.000773684414127477,0,0,0.00131266528965504,0,0,0.00122989286985792,5.92259172613936e-05,0.00199921398424551,0.00197029684566628,0,0,0.00200988509524833,0.00159493639092268,0.000988541275079014,0,0,0,0.00190042406156746,0.00050880066144086,0.00106088735649604,0,0.00130588893725515,0.000542224127712697,0.00148013656726727,0,0.000292505696163557,0,0,0,0,0,0,0.002178430189691,0,0,0
"4fb8f09219f4d6f345f1f02161793d64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477877564472275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420877105219276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188471807758756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37f10ebc8e4fd852d1c4f87520d3e199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153813589218937,0,0.000491825267895733,0,0,0,0,0,0,0,0,0.000973876198124007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799803684550156,4.66577498522505e-05,0.000418582108185116,0.000326879557455368,0,0,0,0.000681317768268871,0.000605099688258768,0.000356979209957056,0,0,0,0.000461316980441751,0.000585021416871,0,0,0,0,0,0,0,0,0,0,0.00582631790428962,0.000558573032094011,0,0,0,0,0,0,0,0,0,0,0,0.00162434031560476,0.00278357689631176,0,0.00105382961682755,0,0,0.000149941897514713,0,0,0,0,0,0.0102865540044085,0,0,0,0,0,0,0,0,0,0,0,0,0.00790486664833654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f05bbb7b495e6ffda5b2dacaf47c75c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182481751824818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64453538418119e-05,0.000181263903765346,7.4518979984202e-05,0.00011625879207115,0,0.000844594594594595,0,4.00646376153528e-05,0,4.23322232883671e-05,0,0.000512566420065267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176245098183207,0.000201156650741765,0.000750899975706177,0.00017812188286705,0.00018844139472624,0.000124631299073574,9.19138766975344e-05,8.52487665569089e-05,0,9.8074179743224e-05,4.11956144325893e-05,0.000334057123768164,0.0004629299907414,0.000158045652615656,1.8003906847786e-05,0,0.000140501329558878,0,0,0,0.000210787161519518,7.16643243049556e-05,0,0.000666424924292169,0.000654328409024412,0,0,0,0,0,0,0,0.000103713520209732,0,0,0.000114814681927451,0,0,0.00165741495882771,0,0.000283684285180075,0,0,0,0,0,0.000242742013787746,0,0.00022213488713839,0.000278815591367869,0,0,0,0,0,0,0,0.00451316957679787,0,0,0,0,0.000111933337479012,0.000151318361222148,0,0,0,0,0,0,0,0,0,0.000268114484885046,0,0,0
"a04a11b72b931e796ed97a673ee3b8f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682882781195327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505838216077225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686281217926788,0,0,0,0,0,0,0,0
"52335cd5ba68401f2e339191306976e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000493896846115854,0.000576748784707918,0.000208653143955766,0.000319711678195664,0,9.5357454228422e-05,0,0.000560904926614939,0.000538691518302044,7.05537054806118e-05,0,0.000102513284013053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527143337544421,0,0.000234993464244276,0.000169725924063364,4.41705868062457e-05,0.00010687312972023,0,0.000216027585060862,0.000222125202019041,0.000218449964302079,0.000223504431857616,0.000129279600570613,0,0.000127259856673586,0.0001322657116404,0,0.00016653613834202,0,0,4.71053747232559e-05,0.000155756308130479,0,6.68349536525302e-05,0.000429985945829734,0,6.37023824691043e-05,0.000856478649210816,0.000195599488578898,0,0.00010108838494457,0,0,0,2.72080710021821e-05,0,0,0.000112944052831242,0.000129166517168383,0,0.000789933984088473,0,0,0,0.00134720893453346,0.000262398320650748,0,0,0.00027022332027254,0.000663494837686507,0,0.000358833279223553,0.00195170913957509,0,0,3.79223602877043e-05,0,0,0,0.000658026492718794,0,0,0.000127200165360215,9.47220854014322e-05,0,0.000273614824948697,0.00050439453740716,0,0,0,0,0,0,0,0,0,0,0,0,0
"72e13e0f17042b82a80609c0680ed7ea",0.00735785953177258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677344246101743,0.00140067562000494,8.94227759810424e-05,0.000930070336569203,0,0,0.000294252272281436,0.00044071101376888,0.00298973792657635,0,0.000477957074902702,0.000256283210032633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571363272768826,0,0,0,0.000209039599371063,0.000303275374039628,0.000110153186364504,0.00172240382197636,0.000115947790366395,0,0,0.000232645091604005,0.000260422650643014,0.000623381605447396,0.000482299037166434,9.36162624821683e-05,0.000641474567593176,0.000326103382726065,9.15685695972e-05,0,6.30136739672509e-05,0,0.000879434247979643,0.000150737199114419,0.000150193582840105,0,6.16938033715664e-05,0.000796270270055062,0,0.000735027490028127,0.000622409950047612,0,0,0,0,1.61207118906371e-05,0,0,5.18567601048659e-05,0.000180090045022511,0.000212600570035278,0.000509490151053066,0,0,0,0,0.000515789609418318,0.0013276841673663,0.00065599580162687,0,0,0,0.0010518820597469,0,0.00232387266544777,0.00161713042993364,0,0,0,0,0.000751848293722067,0,0,0,0.000188471807758756,7.95001033501344e-05,0.000132610919562005,0,0.00152975561221317,0.00136186525099933,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7136b4da0d1c6426cec93d9296b7798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246571120357528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174980596909617,0.00215868830847821,0.000611055635870456,0.000276114631168982,0,0.000667502179598954,0,0.000200323188076764,0,0.000141107410961224,0.000398297562418918,0.0017256402808864,0.00147387438786669,0,0.00172592336900242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376513899638128,0,0.007081132981277,0,0,9.99754605687695e-05,0.000326604248965753,0.000117496732122138,0.000754337440281619,0,7.12487531468199e-05,0,0.000166175065431432,0.00016850877394548,0.000122545101925557,0,6.68687589158345e-05,0,0.000684021729620527,0.0002950542798132,0.00013546770224199,0.000324070323260147,0,0.000109278811879127,0,0,0,0,0.000664885675495977,0.000132082948091401,0,0.00156932423302603,6.20193500372116e-05,0,0,0,0.000118218553864672,0,0,0,0,0.000152806659712856,0.000107638764306986,0,0,0.000447238957143985,0,0.000580263310595608,0,0,0,0,0,0.00137553807813056,0,0,0.0038290674547854,0,0,0,0,0.00689194269245228,0,0,0,0,0.000159000206700269,0,0,0.000522355574902058,0.000832250986721814,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fb3edcab81f83cd10737fa29070eff3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020529197080292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185598320241465,0.00135963352647102,0,0,0,0,0,0,0.000220306372729008,0.000182298214734725,0,0.000676863154894789,0.000168947457340767,0,0,6.92646228274885e-05,0,6.24108416547789e-05,0,7.95374104209915e-05,0.0003001414225686,7.52598345788836e-05,0.000121526371222555,9.50796291894462e-05,0.000140501329558878,0,0,0,8.73995547763857e-05,0,0.000297186633205653,0,6.38369179536012e-05,0,0,0,0.000273104306791405,0.00141324907574585,0.000397481634876315,0,6.91423468064879e-05,0.00015341003835251,0.000551432728529003,0.000308564457680026,0,0,0.000157849043697877,0,0,0,0,0,0,0,0,0.000162871272468832,0,0.000353166415732634,0,0,0,0.000916774460924058,0.000375924146861033,0,0,0,0,0,0,0,0,0,0.00124331471650451,0,0,0,0,0,0,0,0,0,0,0,0
"1a06278b8ee636d8fd7e5352e07ccccb",0,0,0.000352733686067019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115486776764061,0,0,0,0,0,0,0.00512241586114443,0.00123589025294554,0.000506729063892573,0.00209265825728071,0.000994563055297706,0.0140039232781168,0,0.00487453090986792,0.00140059794758532,0.000211661116441836,0.00078521519448301,0.00138392933417622,0.0014421781644717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037494610149791,0.000522935971719623,0.0141698091646669,0,0,0,0.000654384832813764,0.00108868082988584,0.000697636846975193,0.00199899421674629,0.000380971311203869,0.00271932741177029,9.74696869273656e-05,0.00206057081134976,0.00198380783872178,0.00296772268576239,0.0014645421982249,0.00135074893009986,0.000612049128712755,0.00113738496902018,0.0013328314019148,0.00144498882391456,0.000715655297199492,0,0.000749340424314015,0.000678317396014885,0.000628587957812291,0.00110046563452161,0.000596373432591808,0.000418041891778908,0,0.00211687917128101,0.000867118135536416,0.00124515771997786,0,0.00351113657040806,0,0.000526609921760812,0,0.00113729736789121,0.000432139667540549,0.000246790061697515,0.00106300285017639,0.00080370277349216,0.000397930760047752,0.000639470368071621,0,0.000295072292711714,0.00283684285180075,0.0112853154226136,0.00697229823443416,0,0.00324582679412184,0,0.000582580833090591,0,0.00333202330707585,0.00189594602130151,0,0,0.00724317081495152,0,0.00272893084388009,0,0.0013446628329471,0,0.000204177791738652,0.000461100599430779,0,0.000481165795985703,0.00128101486225981,0.000491784673971981,0.00142093110457658,0.00077423605963265,0,0,0,0,0,0,0,0,0,0,0
"342fb8ba9534bd8348bb7118d09df37c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790969761885145,0,0,0,0,0,0,0.000498289654429391,0.000112885928768979,0.00166146983180463,0.00124724495549215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035770941553392,0,0,0,0,0,0,0,0,6.46986513272046e-05,8.47004279600571e-05,0.000241288598819451,0.000620391801283734,0,0,0,0,0.000187335106078504,0,0,0,0,0,0.000313697001717078,0.000298911179278105,0,0,0,0,0,0,0,0.000119715512409601,0,0.000333500083375021,0,0,0,0,0,0,0.00105736869930755,0,0,0,0,0,0,0.000310936065622316,0.000273396784170326,0,0,0,0,0,0,0,0.000343318170114153,0,0.00224595570912518,0,0,0,0.000261177787451029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea801be42bf10874762cd004b3148803",0,0,0,0,0,0,0,0,0,0.00443458980044346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000550342199957666,0.00112054049600395,0,0,0,0.000367807323452485,0.000326946969201595,0.000654389081050762,0.0017642147224392,0.000352768527403059,0.000728315542708879,0.000888448461446462,0,0,0,0,0,0,0,0.00347702798501165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256617624187378,0.000102809640606871,0.000245159668091526,0.000104905143664834,0.00134778891369401,0,0,0,0.000330338970408022,0.00042348208141443,0.000343259629101284,0.00039430088099764,0.00151121079799884,0.0004425814197198,0.000316091305231311,0.000139530278070341,0,0.00025498389438463,0,0,0,0,0.000935617567314698,0.00208580988861005,0.00149945607965738,0.000159592294884003,0.00020037020781253,0,0.00126023519897564,0,0.000118218553864672,0,0.000620344018849752,0.00120422920687966,0,0.000631157942292233,0,0.000945900986998754,0,0,0,0,0.000995763125524728,0.000337369269408104,0,0,0,0.0012460756707771,0.00199887470757203,0.0012815474257984,0,0,0,0.00112503002186856,0,0.00526293805605447,0,0,0.00421722403077834,0,0.00131970171561223,0.00100405410525518,0.00372559802034644,0,0.000239587405268401,0.000828876477669673,0,0,0,0,0,0,0,0,0,0,0,0
"eb31a85c19865a972840efea7ec1c60b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101004659681633,0.000141107410961224,0.00051209686596718,0,0,0,0,0,0,0.0033975571993807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133737517831669,0,0.000540854390862742,0,0,0,0,0,0,0,0,0,0.00057729594578992,0,0,0,0,0,0,0,0,0,0,0,0.000266800066700017,0,0,0,0,0,0,0.00313342187721628,0,0,0,0,0,0.000970968055150986,0,0,0,0,0,0,0,0,0,0,0,0.000251295743678341,0,0.000738832266131171,0,0.000970088924818108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93afd8eb1bb76b9a732bae7e7762c1c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000479765197268161,0.000477957074902702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026436764727481,0,0.000436184544711676,0,9.74696869273656e-05,0,0,0,0,0.000120363766048502,0,0,0,0,0,0,0,0,0.000272573539228339,0,0.00029304556601494,0,0,0,0,0,0,0.000161741415911312,6.98638924350107e-05,0,0,0,0,0.000286810071702518,0.000232531873476086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557631182735739,0,0,0.00155481677179588,0.000552576387406282,0,0,0,0,0,0,9.47220854014322e-05,0,0,0.000592663581453413,0,0,0,0,0,0,0,0,0,0,0,0,0
"a247eb38087e49867e163ad470fe9969",0,0,0.000352733686067019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000931348338389896,0.00133476147318118,0.000447113879905212,0.00138057315584491,0.000198912611059541,0,0.000474073105342313,0.000881422027537761,0.000956177444986129,0,0,0.000905534008781971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241065040903294,0.000337803104851146,0.00106235856172995,0,0.000385930746211941,0,0.00020771883178929,0.000245103671193425,0.000410259689055124,0.000176450867256013,0,0.000135357018849936,0.000477224462525949,0.0002594442805254,0,0,0,0.00022376137670488,6.59475246125583e-05,0,0,0,0.00031452675667175,0,0.000411615394415751,0.000175551524372403,5.24779115699483e-05,0,0,0,5.9109276932336e-05,0,0.000119715512409601,0,0,0.000318900855052918,0.000136342434788849,0.000195703652482501,0.00139178844815588,0.000394622609244692,0,0.000541579089889234,0.000488119179178788,0.000374854743786783,0,0,0,0.000453118425737127,0,0.00022213488713839,0,0,0,0,0,0.000473385962713894,0,0,0,0,0.000302100392730511,0,0.000549903766840803,0.000584540762390399,0,0,0,6.15801465607488e-05,0,0,0,0,0,0,0,0,0,0
"8dd5e3bd952e1bfcb5bc365df546b18b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862998921251348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242715021519791,0.000692098541649502,0.000476921471898893,0.000988199732604778,0,0.00137587183958152,0.000948146210684627,0.00434033574166322,0,0,0.000147939094612741,0.000410053136052213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228717121913725,0.00246825778651662,0.00514226945491944,0.0147623619779165,0,0,0.000581675406945568,0.00104202308003359,0.000234993464244276,0.00168468694996228,0,0.000884672018239681,0.000272915123396624,0.000348967637406007,0.000497866832111645,0.00374028963268438,0,0.000508202567760342,0.000406071056549808,0.000477224462525949,0.0004883657045184,0,0.000733659204047278,0.00148165755486887,5.72412824128762e-05,0,0.000105691780517111,0,0,0,0,0.00331742407166028,0.00330888024726166,0.000195599488578898,0,0.00172524176972066,0,0.0015637090533918,0,0.000511511734841023,0,0,0.000524857657274594,0.00119120232499731,0.000117422191489501,0,0.000631396174791508,0.00141213168654892,0,0,0.000393597480976122,0,0,0,0,0,0.00545084838439588,0.00626405695273146,0,0,0.00209837060258631,0,0.00829817746404355,0,0,0,0,0.0059784077719301,0,0,0.00273614824948697,8.8269044046253e-05,0.000986757711511516,0.000164731076517585,0,0,0,0,0,0,0,0.000234600174274415,0,0,0
"0e7b4288134c0044004587e922940c30",0,0,0,0,0,0,0,0,0,0.0155210643015521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156546098706435,0,0,0,0,0,0,0.00288199962291594,0.00128407743974714,0.00105833352299884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000279946499113503,0,0,0.000165639700523421,0,0,0,0,6.39365749176817e-05,0.000335256647786424,0.000539407988587732,0.000494347373191071,0.000342010864810264,0.0001983985674606,0.000188149586447209,0.000292563486276522,0.000182235955946438,0.00189416607257154,0,3.89390770326198e-05,0,0.000395868571634217,0.00179160810762389,0.00453484788447145,7.35027490028127e-05,0.000579852004745211,0.000119267980840792,0.000344784707385175,0,0.00461736816365934,0,0,0.00129510417970387,0.00139437066059751,0.00121394030348508,0.000152806659712856,0.000423379139607477,0.000391407304965002,0.000413774944046343,0,0,0.00225657954120514,0,0,0,0,0,0.00385150661876558,0.00319819953211525,0,0.00223052473094295,0.00240327875887818,0,0,0.00905471762090748,0,9.86485153398441e-05,0,0.00251553714116603,0.00174336422176849,0,0.00200810821051036,0.00181468243057465,0.00174118524967353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8adc1b9c69624ae10c1c849108ac49d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065914146823762,0,0,0.000618839234407461,0,0,0,0.00530611145527514,0,0,0.000375882041381196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528787831658839,0,0,0,0,0,0,0,0,0.000735211946900052,0,0.000282484213252041,0,0,0,0,0,0.00102513933048515,0,0,0,0,0.000290638648570098,0.0025811209439528,0,0.000361742535070407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181815837319957,0,0,0,0,0,0,0.00238384316977109,0,0.00236063867358129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14f71f6da9d62c42d0ca64f72e14117c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100190503069216,0.000675620004943561,0,0,0,0,0.000130778787680638,0,0.0203221375279446,0.00155218152057346,0.00410815485809227,0.00275077312101693,0,0,0,0,0,0.000731119903664201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118152817035818,0.000326604248965753,0,0,0,0,0,0,0,0,0.00521118227962757,0.00073555634807418,0.0012652938718581,0.00198048151948269,0.0001475271399066,0,0.000301565439700415,0,0.00443359751052459,0,0,0,0,0,0,0,0.000835199676559616,0,0,0,0,0,0,0,0.000247760076056581,0.00168751042187761,0,0.00236087689713322,0,0,0,0,0.00807210738739668,0,0,0,0,0,0,0,0,0.00561348723953977,0,0,0,0,0,0,0,0.000739863865048831,0.0155960420920371,0,0.00369416133065586,0,0.0141906597848393,0,0,0,0,0,0,0,0,0,0,0.00046920034854883,0,0,0
