""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"57"	"Lactobacillaceae"	0	0	0.0278051990786443	0.00163073020474724	0	0.0216439688715953	0	0	0.0103440521700022	0	0	0	0	0	0	0.0159257962898145	0	0	0	0.00334878928387429	0	0	0.0103325192560586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438733939204011	0	0	0	0	0	0	0	0	0	0.033171163202123	0	0	0	0	0.0105367138623642	0	0	0	0	0	0	0.116858687984952	0	0	0	0	0	0	0	0	0	0	0	0	0.000782350179940541	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270374662031672	0	0.00382946132244064	0.0138107416879795	0.0624708986496973	0	0.0453935599284436	0	0	0	0	0	0.0569193417858106	0	0.155108740254411	0.000790357636830666	0.0226872677488754	0	0.00296565155807365	0	0	0	0	0	0	0	0	0	0	0.0390748203960049	0	0.148387096774194	0	0	0	0	0	0.0102091223448049	0	0.0184426229508197	0	0.00373831775700935	0	0	0	0	0	0	0	0.00814111261872456	0	0	0	0.00981151562096566	0	0	0	0	0	0	0.00520833333333333	NA	NA	NA	NA	NA	NA	NA
"58"	"Leuconostocaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"59"	"Streptococcaceae"	0	0	0.126357354392892	0.00271788367457873	0.0145161290322581	0.0505836575875486	0	0	0.003597931189566	0	0	0.0147235576923077	0	0	0.00581842134153035	0	0	0	0.00352822580645161	0.0306543019062339	0	0	0.00619951155363517	0	0	0	0.0100439422473321	0	0	0	0	0	0	0	0	0.0115966386554622	0.16872070821038	0.0307113757442808	0.0204980842911877	0	0.0254361992852638	0.187274909963986	0.0107005855037351	0.120324855738406	0.0409172044487162	0.00200240288346015	0	0.199469261388766	0	0	0	0	0	0	0	0	0	0	0.0207449316360207	0	0	0	0	0	0.0652495378927911	0.0454710803928701	0.0189561792220581	0	0.0155862205896952	0.0948326482677628	0.0583714304644537	0.0549165721691236	0.0913785010170552	0.0536745406824147	0.101528946916337	0	0	0.113451832345842	0.0406255960328056	0.0801835527110252	0.262917536534447	0.0376385173863202	0.164875879955539	0.0198460915350344	0.0134259259259259	0.0284868142716119	0.164671044161195	0	0.00740362522338524	0	0.150395778364116	0.0941704035874439	0.00916815742397138	0.0295709072606015	0.00295617899373986	0.0016974726518295	0.0268691588785047	0.00777000777000777	0.144861073644456	0	0.0841198194501436	0.0199565303299743	0.172110307060434	0.0349297523868664	0.0542669971671388	0.0619156817780914	0	0.0337018544935806	0.0142320085929108	0.0276359924165087	0.05	0	0	0	0	0.0508147888557911	0.00675675675675676	0.245967741935484	0.00279916025192442	0.0205697730564944	0.00434782608695652	0.00373948270489249	0.0184948979591837	0.107031121356825	0	0.0471311475409836	0	0.055607476635514	0	0.0418816990869393	0.0252299605781866	0	0.00670629477213839	0.0368477103301384	0.259609224855862	0.131614654002714	0	0	0	0.199586883552801	0	0.0460409815330129	0	0.0387854044399081	0.00951474785918173	0	0.00741185897435897	NA	NA	NA	NA	NA	NA	NA
"60"	"[Acidaminobacteraceae]"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116686114352392	0	0	0	0.0028735632183908	0	0	0	0	0	0.00192228477275848	0.0026031237484982	0.00399361022364217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694927032661571	0	0	0	0.00320763573775622	0	0	0	0	0	0	0	0.000652400835073069	0	0	0	0	0	0	0	0	0	0.00139686481452739	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300551113871	0.00110658640226629	0	0	0	0.00134264232008593	0	0	0	0	0	0	0	0.00207900207900208	0	0	0.000869145340415258	0	0	0.00685586734693878	0	0	0	0	0.00373831775700935	0.00239410681399632	0.0037713378324732	0	0	0	0	0.00176169122357463	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"61"	"[Mogibacteriaceae]"	0	0	0.000987166831194472	0	0	0	0	0	0	0	0	0	0	0	0.00164672302118784	0	0	0	0	0	0	0	0	0	0	0	0	0.000552486187845304	0	0	0	0	0	0	0.0625104184030672	0.149579831932773	0.0194410692588092	0.141335004700721	0.00268199233716475	0.0430575713594582	0.157872608787051	0.151860744297719	0.158489804159095	0.0388972002564651	0.0970753810243032	0.0696836203444133	0.0337745321770881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138183296078033	0.00572171651495449	0	0	0	0	0.0152883947185546	0.0645918966529654	0.0106671967137083	0.0552405637453426	0.0685338757627914	0.020997375328084	0.0190688885071294	0.0274674115456238	0.0240490797546012	0.0741716041255212	0.0911691779515545	0.0425069436058447	0.0537578288100209	0.102598395108903	0.0242064962331728	0.0712839206156339	0.0152006172839506	0.015512621633056	0.0614136732329085	0.0118091639111951	0.0113607352565739	0	0.0281701070929691	0.075441835927196	0.00335420393559928	0.183842959607399	0.0489218641316949	0.010184835910977	0.014018691588785	0.0295260295260295	0.0202319935257621	0.00770106475590973	0	0.0227227820588816	0.0125171132407589	0.0437010013195684	0.0236366855524079	0.0538013759040395	0.0864297253634895	0.113052781740371	0.056390977443609	0.00714598220796267	0.110913705583756	0.0102148643888693	0.0387409200968523	0.00797266514806378	0	0	0.123700623700624	0.00241935483870968	0.270352227665034	0.100917431192661	0	0	0.14030612244898	0.024370163016631	0.244687310261081	0	0	0.00373831775700935	0.079926335174954	0.268161969035332	0.0231274638633377	0.0645339216767788	0.0763603109282122	0.032800851970181	0.0419602818705958	0.103120759837178	0.0223214285714286	0	0	0	0	0.00505944852011131	0	0.0260270477162541	0	0	0	NA	NA	NA	NA	NA	NA	NA
"62"	"[Tissierellaceae]"	0.00188264825855036	0	0	0	0	0.0459630350194553	0	0.00227208179494462	0	0	0	0	0	0	0	0	0	0	0	0.00798557444616177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0396732788798133	0.00487394957983193	0.00451310536365214	0.0122218740206832	0.00306513409961686	0	0.0243851166701703	0.0204081632653061	0.00222087623662427	0.00427441761060056	0.0151036660716738	0.0120144173007609	0.0413053400273848	0	0	0	0.0102181717757526	0.0127433628318584	0.00790253539677313	0	0	0	0	0	0	0	0	0	0.0237756553546027	0.0343302990897269	0	0	0.00246184145741014	0	0.051325325126576	0	0.00397535281256211	0.00226794103353313	0.0396651541229854	0	0.0278302697131077	0.00279329608938547	0.00147239263803681	0.00789993416721527	0.00457753194735838	0.00108682526264944	0.00861169102296451	0.00821551394726786	0	0.0607533414337789	0.0145833333333333	0.0228458609505006	0.00489249388438264	0.00425129900803023	0.0172325759509829	0	0.0273164674840913	0.0129253495120021	0.00223613595706619	0.0192525481313703	0.00237653605379086	0	0	0.0122766122766123	0.0358780685190181	0.0218978102189781	0	0.00632286109464533	0.00332485820457657	0.0952417915081891	0.0104461756373938	0.019403774916211	0.00363489499192246	0.0228245363766049	0.114124597207304	0.00998979145398862	0.0152284263959391	0	0	0.0751708428246014	0	0.0279481338706851	0.0197505197505198	0.00241935483870968	0.0272918124562631	0.0102366006760019	0	0.0163602368339046	0.0253507653061224	0.0232175201712498	0.0143695608176482	0	0.026968927105726	0.0271028037383178	0.0443830570902394	0.00813815005954744	0.0147174770039422	0.0115830115830116	0.0160036579789666	0.00915867944621938	0.0131326073030109	0.0529172320217096	0.198660714285714	0	0	0	0	0	0	0.0280683847920388	0	0	0	NA	NA	NA	NA	NA	NA	NA
"63"	"Eubacteriaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469410107964325	0	0	0	0	0	0	0	0	0	0	0	0.000308641975308642	0	0.000772499034376207	0	0	0	0.00364736923793264	0	0	0.000377500943752359	0	0	0	0	0	0.00107145248777874	0	0	0.000977899471934285	0	0.00314270538243626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271045918367347	0.0307920302980405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"64"	"Lachnospiraceae"	0.00658926890492626	0.0636645962732919	0.000822639025995393	0.00253669142960681	0	0	0	0	0	0.00753768844221105	0	0.00510817307692308	0	0	0.00296410143813811	0.00630031501575079	0	0	0	0	0	0	0	0.082492888544091	0	0	0	0	0	0	0	0	0	0	0.121853642273712	0.112941176470588	0.107446623850026	0.0570354120965215	0.00708812260536398	0.0428156748911466	0.0380491906663864	0.276710684273709	0.221280032303654	0.0630476597563582	0.0779898393519154	0.0756908289947937	0.033888635326335	0	0.00814037626628075	0	0	0.0139823008849558	0	0.0354561101549053	0	0	0	0	0	0	0	0	0.0597439544807966	0.0522756827048114	0.0282809611829945	0.0662058930520189	0.00246184145741014	0	0.0150898441377941	0.127422196124486	0.0279599814483535	0.108375182245262	0.0104834924112033	0.0986876640419947	0.0207868063906545	0.0446927374301676	0.0547239263803681	0.205617730963353	0.0654205607476636	0.0569979471078372	0.0474947807933194	0.122468475353458	0.0623687785599605	0.0417172944511948	0.0448302469135802	0.0428712452404456	0.0996523754345307	0.00330656589513462	0.01161603267807	0.0501278772378517	0.014046251746081	0.161434977578475	0.558363148479428	0.167358751730213	0.0797009042429863	0.0473406261788005	0.0712616822429906	0.0781662781662782	0.2176962503372	0.0454697649501105	0.0110791957324579	0.155305275637226	0.0964208879327205	0.0307381821004424	0.0228842067988669	0.0749691303580878	0.102180936995153	0.0171184022824536	0.0166487647690655	0.00714598220796267	0.227157360406091	0.0267699894328989	0.0204081632653061	0	0.202460850111857	0.0322411074119502	0.153326403326403	0.203494623655914	0.143923489619781	0.111057460164172	0.163729977116705	0	0.0744579081632653	0.141610406718261	0.312689738919247	0.000745156482861401	0.00234512409615009	0.0733644859813084	0.0668508287292818	0.12882096069869	0.0554533508541393	0.138996138996139	0.126962353299802	0.0411075612353568	0.0349135169762972	0.0230664857530529	0.00892857142857143	0	0.0888669464329795	0	0	0	0	0.0135238581270732	0	0	0	NA	NA	NA	NA	NA	NA	NA
"65"	"Peptococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263475683390054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666777796299383	0.00184873949579832	0.000867904877625412	0.00250705108116578	0	0.0149975810353169	0	0.00180072028811525	0	0.000641162641590083	0	0.00600720865038046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159014112502485	0.00518386521950429	0.0106399624471914	0.00393700787401575	0.00498196186222299	0.00349162011173184	0.00294478527607362	0.00351108185209568	0	0.00265668397536529	0.000913361169102296	0.00802445548337791	0.0112387303939731	0.00850546780072904	0.000308641975308642	0	0.00347624565469293	0	0	0	0.00318174763309018	0.00237404378791876	0	0.0171133761167736	0.00712960816137259	0	0	0	0	0	0	0	0.00352043809896343	0	0	0.00282236726053978	0	0	0.0169172932330827	0.000947936415341986	0.00558375634517766	0	0	0	0	0	0.0038981288981289	0	0.00303242360625146	0.00144857556735876	0	0	0.00685586734693878	0	0	0	0	0.0285046728971963	0	0	0	0	0.00137174211248285	0.00255591054313099	0	0	0	0	0	0	0	0	0	0.00204133707578464	0	0	0	NA	NA	NA	NA	NA	NA	NA
"66"	"Peptostreptococcaceae"	0.0219642296830875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128354725787631	0.00470588235294118	0.00746398194757854	0.00219366969602006	0.0279693486590038	0	0.00630649569056128	0	0	0.0119683693096816	0.0218316627763284	0.0182218662394874	0.0441579187585577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238798621368784	0	0.00248188225950561	0	0.0046379116146558	0.00372590312651871	0.0220622750743233	0.00433070866141732	0.00257687682528775	0	0	0.0032916392363397	0	0.00193213380026567	0.0120041753653445	0	0.00555761393108559	0.04212231672742	0.000771604938271605	0	0.00115874855156431	0	0	0	0.00605308086295204	0.00448430493273543	0	0.00641751604379011	0.0134477162068166	0	0	0.00170940170940171	0.00134879956838414	0.0018750418536128	0	0.00217348350128433	0.00293369841580286	0	0.0161118980169972	0	0.012924071082391	0	0.0378625134264232	0	0.0106598984771574	0	0	0	0	0.00271596285263711	0.0283264033264033	0	0.0046652670865407	0.0111057460164172	0	0	0.0573979591836735	0.0131730610900708	0.00101194090265129	0	0.0152433066249756	0.00514018691588785	0	0.019055180627233	0	0.0642581356867071	0	0.00212992545260916	0.00448430493273543	0	0	0	0.26240434460627	0	0	0.00202377940804452	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"67"	"Ruminococcaceae"	0	0	0	0.0105091502083711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413757434703905	0	0	0	0	0	0	0	0	0	0	0	0	0.000520742926575247	0	0.00842911877394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103381811810058	0	0	0	0	0	0	0	0	0	0.00782414307004471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"68"	"Veillonellaceae"	0.0458111076247254	0	0.00164527805199079	0	0	0	0	0	0	0	0	0	0	0	0.0447908661763091	0	0.00299850074962519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0511751958659777	0.218319327731092	0.092692240930394	0.23660294578502	0.123946360153257	0.37155297532656	0.116249737229346	0.0378151260504202	0.415707651928124	0.218422739901688	0.311959357407662	0.140568682418903	0.102008215426746	0	0	0.0190346702923182	0	0	0.0428054000658545	0	0	0	0	0	0	0	0	0	0.193863035968299	0.232769830949285	0	0	0	0	0.236275191104934	0.238696418085731	0.118929304975817	0.149198120848858	0.119856047566891	0.1249343832021	0.135200137433431	0.124301675977654	0.134478527607362	0.0599078341013825	0.158687774175091	0.133679507305881	0.174060542797495	0.161826518914788	0.107694207731258	0.150668286755772	0.11466049382716	0.0717811310111409	0.15012231234711	0.319792158715163	0.0306356905795251	0.0368286445012788	0.0615396554400124	0.040754418359272	0.0916815742397138	0.0259217314709953	0.052863436123348	0.0728027159562429	0.772196261682243	0.206060606060606	0.11653628270839	0.202437554409697	0.10367938722473	0.0258842126062043	0.0805789164873851	0.0709462081813242	0.0940155807365439	0.01605221379432	0.135702746365105	0.0140870185449358	0.0185284640171858	0.0327402654221963	0.0606598984771574	0.125044029587883	0.0546523694223452	0.118451025056948	0.0123042505592841	0.0240056071491151	0.0428794178794179	0.0591397849462366	0.0298577093538605	0.0397875422501207	0.0958810068649886	0.0263321907136179	0.0854591836734694	0.126296723201054	0.065371382311273	0.0264530551415797	0	0.147663551401869	0.234069981583794	0.0448590710599444	0.684362680683311	0.1569222283508	0.0688919372046944	0.0208732694355698	0.0595771941063421	0.0325644504748982	0.015625	0	0.0116020735620834	0	0	0.0586896028332912	0	0.0487369226843583	0	0	0	NA	NA	NA	NA	NA	NA	NA
"69"	"Caldicellulosiruptoraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182565038795071	0	0	0	0.0419773543220105	0	0	0	0	0	0	0	0	0	0	0	0.00203210729526519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227790432801822	0	0	0	0	0	0	0	0	0	0	0	0.00838301043219076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130694548170276	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"70"	"Erysipelotrichaceae"	0	0	0.00361961171437973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850141690281714	0.0309243697478992	0.00659607706995313	0.0385459103729238	0.0053639846743295	0.0319303338171263	0.0342652932520496	0.0366146458583433	0.0304865737936604	0.00983116050438128	0.0214197446107373	0.0304365238285943	0.00958466453674121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101605364763259	0.00338101430429129	0	0	0	0	0.00297825871140673	0.0149735760422783	0.00470416749486517	0.00647983152438037	0.00109529025191676	0.0010498687664042	0.0010307507301151	0.00837988826815642	0.00662576687116564	0.0140443274083827	0.0211710852565325	0.00724550175099626	0.00808977035490605	0.0290408865112724	0.00531060886748178	0.0052652895909275	0.00100308641975309	0.00747426315047243	0.0230462211922235	0.0188946622579121	0.00344651519019658	0.0132992327365729	0.0017072792177557	0.00896860986547085	0	0.0250408959355732	0.00562253651750522	0.00961901169370049	0.00467289719626168	0.0346542346542347	0.0213110331804694	0.00348222058528092	0	0.027267338470658	0.00567181693721885	0.00714119382131491	0.002921388101983	0.00264596930675604	0.0403877221324717	0.0707917261055635	0.0217508055853921	0.00342715473239026	0.0487309644670051	0.0095103909827404	0.013836042891733	0	0.0693512304250559	0	0.0145530145530146	0.000537634408602151	0.0296244459995335	0.00521487204249155	0	0	0.0696747448979592	0.0139963774082002	0.0469540578830196	0.00130402384500745	0.00410396716826265	0.0014018691588785	0.0121546961325967	0.0385073441842001	0.0155059132720105	0.0612244897959184	0.00411522633744856	0.00873269435569755	0.00576553491351698	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"71"	"Fusobacteriaceae"	0	0.0108695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184899845916795	0	0	0	0	0.0455075845974329	0.00840336134453781	0.0923450789793439	0.0222500783453463	0	0	0.00105108261509355	0	0.0135271552594387	0	0.000961142386379239	0	0.0468963943404838	0	0.00108538350217077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345458240195082	0.059037711313394	0.0160813308687616	0	0	0	0.0246202720142956	0	0.0436626250579739	0.0921756034343107	0.0165858238147395	0.0670603674540682	0.0523964954475176	0.0102420856610801	0.0130061349693252	0.0116304586350669	0	0.0177514792899408	0	0.00974398165838747	0.0575521798196863	0.0162008910490077	0.0283179012345679	0.103370469609364	0	0.0396787907416155	0.133265254020934	0	0.0297997827099177	0	0	0.112495281238203	0.0890331555761651	0.027159562429272	0	0.0501942501942502	0	0.0482153619500435	0.0439064423471481	0.00652045050385299	0	0.0499107350772336	0.0699362606232295	0.0742635385429529	0.0731017770597738	0.014265335235378	0	0.00736473676534928	0	0	0.0716015219647181	0	0	0	0.00857588357588358	0	0.0410543503615582	0.0440366972477064	0.143478260869565	0	0.0404974489795918	0.00246994895438828	0.0378465897591581	0	0.012702755520813	0.00420560747663551	0	0.000396982929734021	0	0.0416436845008274	0.0996799268404207	0.00383386581469649	0.00720691864189622	0	0.109375	0	0	0	0	0.00935997976220592	0	0.00025516713447308	0	0	0	NA	NA	NA	NA	NA	NA	NA
"72"	"Leptotrichiaceae"	0	0	0.0077328068443567	0.0047109983692698	0	0	0	0	0	0	0	0	0	0	0.0103194642661104	0.0015750787539377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120020003333889	0.0236974789915966	0.0262107273042874	0	0	0.114900822447992	0	0.0300120048019208	0.00161518271754492	0.0961743962385125	0.0432514073870658	0	0	0	0	0	0	0	0.000987816924596642	0	0	0	0	0	0	0	0	0	0.0392196707986182	0.0265279583875163	0	0	0	0	0.0443760547999603	0.0440399295361127	0.132776783939575	0.0183055240563745	0.0287904866218119	0.122047244094488	0.0135715512798488	0.0463221601489758	0.0468711656441718	0.0915075707702436	0.0305168796490559	0.0765608018355271	0.0364039665970772	0.00745128009170806	0.0602692355193281	0.0117456460105306	0.0912808641975309	0.210548582710478	0.188232264709669	0.0349551251771375	0.0845034465151902	0.0721227621483376	0.02708365668167	0.047217093115273	0.0143112701252236	0.0426576066440166	0.185427776489682	0.112221803093172	0	0.100699300699301	0.0795791745346641	0.0624121074131119	0.153057037340993	0.116972930250939	0.0434187365538823	0.0365598074982535	0.0308516288951841	0.0790262832951138	0	0.00695435092724679	0.0128893662728249	0.0172086918477468	0.149746192893401	0.0123282846072561	0.134901418194396	0.0108200455580866	0.202460850111857	0	0.00207900207900208	0.0153225806451613	0.00769769069279216	0.114147754707871	0.27162471395881	0	0.0585140306122449	0.0657006421867281	0.0773122849625582	0	0	0.0397196261682243	0.152117863720074	0	0.00867279894875164	0	0.15805517451608	0.0157614483493078	0.0128122998078155	0.0447761194029851	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"73"	"Nitrospiraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121308595894171	0	0	0.0676806859942834	0.00453629032258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103448275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427545120028036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
